tournament_year,matchup,round_name,team,player,time_minute,player_x,player_y,xg,shot_type,situation,body_part,is_goal
2026,Spain vs Saudi Arabia,,Spain,Dani Olmo,24,7.4,42.4,0.0817,miss,assisted,head,false
2026,Spain vs Saudi Arabia,,Spain,Rodri,45,18.4,46.5,0.0387,miss,assisted,left-foot,false
2026,Spain vs Saudi Arabia,,Spain,Mikel Oyarzabal,17,24.4,38.9,0.0242,save,regular,right-foot,false
2026,Spain vs Saudi Arabia,,Spain,Lamine Yamal,37,16.6,67.3,0.0224,miss,assisted,left-foot,false
2026,Sweden vs Tunisia,,Tunisia,Hannibal Mejbri,52,32,49,0.0275,miss,free-kick,right-foot,false
2026,Sweden vs Tunisia,,Sweden,Alexander Isak,68,13,43.5,0.1411,block,fast-break,right-foot,false
2026,Sweden vs Tunisia,,Tunisia,Rani Khedira,31,24.4,50.5,0.0298,block,assisted,right-foot,false
2026,Sweden vs Tunisia,,Sweden,Mattias Svanberg,84,11,54.4,0.0859,goal,set-piece,right-foot,true
2026,Sweden vs Tunisia,,Sweden,Yasin Ayari,90,21.4,68.6,0.0224,goal,assisted,right-foot,true
2026,Sweden vs Tunisia,,Sweden,Viktor Gyökeres,5,15.1,40.3,0.0767,miss,fast-break,right-foot,false
2026,Sweden vs Tunisia,,Tunisia,Elias Achouri,90,31.7,29.8,0.0087,save,set-piece,right-foot,false
2026,Sweden vs Tunisia,,Sweden,Viktor Gyökeres,59,11.6,61.4,0.3585,goal,assisted,right-foot,true
2026,Sweden vs Tunisia,,Sweden,Viktor Gyökeres,7,14.4,41.4,0.0834,save,regular,left-foot,false
2026,Sweden vs Tunisia,,Sweden,Alexander Isak,88,14.3,37.5,0.1755,save,fast-break,right-foot,false
2026,Sweden vs Tunisia,,Sweden,Viktor Gyökeres,53,20.8,67.3,0.031,block,assisted,right-foot,false
2026,Sweden vs Tunisia,,Sweden,Lucas Bergvall,90,10.5,43,0.0798,block,assisted,right-foot,false
2026,Sweden vs Tunisia,,Sweden,Viktor Gyökeres,66,9.5,64.4,0.083,miss,assisted,right-foot,false
2026,Sweden vs Tunisia,,Tunisia,Omar Rekik,43,8.2,59.9,0.0318,goal,throw-in-set-piece,head,true
2026,Sweden vs Tunisia,,Sweden,Victor Lindelöf,33,6.4,48.5,0.136,miss,corner,head,false
2026,Sweden vs Tunisia,,Tunisia,Montassar Talbi,56,6.7,49.9,0.1525,miss,corner,head,false
2026,Sweden vs Tunisia,,Sweden,Alexander Isak,30,17.6,30.4,0.0423,goal,fast-break,right-foot,true
2026,Sweden vs Tunisia,,Tunisia,Elias Saad,18,24,59.3,0.0301,miss,assisted,right-foot,false
2026,Sweden vs Tunisia,,Sweden,Yasin Ayari,7,24.4,43.1,0.0462,goal,regular,right-foot,true
2026,Switzerland vs Algeria,Round of 32,Algeria,Farès Chaïbi,43,13.9,33.7,0.0421,save,assisted,right-foot,false
2026,Switzerland vs Algeria,Round of 32,Algeria,Houssem Aouar,14,23.8,41.3,0.0265,save,assisted,right-foot,false
2026,Switzerland vs Algeria,Round of 32,Switzerland,Nico Elvedi,65,4.5,45.4,0.1668,block,corner,head,false
2026,Switzerland vs Algeria,Round of 32,Switzerland,Breel Embolo,80,19.6,29.1,0.026,miss,assisted,right-foot,false
2026,Switzerland vs Algeria,Round of 32,Algeria,Ibrahim Maza,18,21.1,33.7,0.0268,block,assisted,right-foot,false
2026,Switzerland vs Algeria,Round of 32,Switzerland,Ricardo Rodríguez,25,28.2,36.4,0.0156,miss,assisted,left-foot,false
2026,Switzerland vs Algeria,Round of 32,Switzerland,Breel Embolo,10,3.2,49.5,0.9721,goal,fast-break,left-foot,true
2026,Switzerland vs Algeria,Round of 32,Switzerland,Breel Embolo,39,7.5,60.7,0.0765,block,assisted,right-foot,false
2026,Switzerland vs Algeria,Round of 32,Switzerland,Fabian Rieder,81,2.2,43.7,0.6681,miss,assisted,left-foot,false
2026,Switzerland vs Algeria,Round of 32,Algeria,Ibrahim Maza,90,13.4,32.2,0.0245,block,assisted,right-foot,false
2026,Switzerland vs Algeria,Round of 32,Switzerland,Noah Okafor,90,12.3,36.3,0.0773,block,assisted,right-foot,false
2026,Switzerland vs Algeria,Round of 32,Switzerland,Fabian Rieder,75,14.6,49.7,0.1099,save,regular,left-foot,false
2026,Switzerland vs Algeria,Round of 32,Switzerland,Rubén Vargas,58,3.3,33,0.0992,miss,regular,left-foot,false
2026,Switzerland vs Algeria,Round of 32,Switzerland,Denis Zakaria,15,8.9,53,0.205,save,assisted,right-foot,false
2026,Switzerland vs Algeria,Round of 32,Algeria,Jaouen Hadjam,77,21.1,27,0.0192,miss,assisted,right-foot,false
2026,Switzerland vs Algeria,Round of 32,Switzerland,Denis Zakaria,37,7.6,54,0.0888,miss,set-piece,head,false
2026,Switzerland vs Algeria,Round of 32,Switzerland,Remo Freuler,90,15.6,55.9,0.0815,save,regular,right-foot,false
2026,Switzerland vs Algeria,Round of 32,Algeria,Houssem Aouar,6,11,53.8,0.3309,miss,assisted,right-foot,false
2026,Switzerland vs Algeria,Round of 32,Switzerland,Dan Ndoye,46,14.4,57.7,0.1457,goal,regular,right-foot,true
2026,Switzerland vs Algeria,Round of 32,Algeria,Riyad Mahrez,50,14.4,46.9,0.1662,block,assisted,left-foot,false
2026,Switzerland vs Algeria,Round of 32,Algeria,Ibrahim Maza,45,10.6,53.6,0.0989,miss,assisted,left-foot,false
2026,Switzerland vs Bosnia & Herzegovina,,Bosnia & Herzegovina,Ermin Mahmić,90,15.2,48.6,0.0433,goal,corner,right-foot,true
2026,Switzerland vs Bosnia & Herzegovina,,Switzerland,Johan Manzambi,90,9.5,45.7,0.445,goal,assisted,right-foot,true
2026,Switzerland vs Bosnia & Herzegovina,,Switzerland,Dan Ndoye,55,13,31.5,0.0461,block,assisted,right-foot,false
2026,Switzerland vs Bosnia & Herzegovina,,Switzerland,Michel Aebischer,53,9.2,54.2,0.0621,miss,assisted,head,false
2026,Switzerland vs Bosnia & Herzegovina,,Bosnia & Herzegovina,Edin Džeko,41,14.3,53.7,0.1169,block,assisted,left-foot,false
2026,Switzerland vs Bosnia & Herzegovina,,Bosnia & Herzegovina,Edin Džeko,2,11.2,46.1,0.0458,miss,corner,left-foot,false
2026,Switzerland vs Bosnia & Herzegovina,,Bosnia & Herzegovina,Amar Memić,38,25,32.7,0.0155,save,assisted,right-foot,false
2026,Switzerland vs Bosnia & Herzegovina,,Switzerland,Remo Freuler,23,29,33,0.0159,miss,assisted,right-foot,false
2026,Switzerland vs Bosnia & Herzegovina,,Switzerland,Johan Manzambi,74,11.7,48.2,0.0639,goal,regular,right-foot,true
2026,Switzerland vs Bosnia & Herzegovina,,Switzerland,Breel Embolo,62,3.6,44.1,0.1527,block,corner,head,false
2026,Switzerland vs Bosnia & Herzegovina,,Switzerland,Dan Ndoye,20,26.5,42.1,0.0127,save,assisted,right-foot,false
2026,Switzerland vs Bosnia & Herzegovina,,Switzerland,Granit Xhaka,90,11.5,50,0.7884,goal,penalty,left-foot,true
2026,Switzerland vs Bosnia & Herzegovina,,Switzerland,Granit Xhaka,8,29.6,58.1,0.0136,block,assisted,left-foot,false
2026,Switzerland vs Bosnia & Herzegovina,,Switzerland,Rubén Vargas,84,11.8,41.1,0.2683,goal,assisted,right-foot,true
2026,Switzerland vs Bosnia & Herzegovina,,Switzerland,Dan Ndoye,51,9.8,29.7,0.0204,save,assisted,right-foot,false
2026,Switzerland vs Bosnia & Herzegovina,,Switzerland,Rubén Vargas,81,18.9,36.7,0.0944,save,free-kick,right-foot,false
2026,Switzerland vs Bosnia & Herzegovina,,Bosnia & Herzegovina,Amar Dedić,68,28.2,70.7,0.0154,save,assisted,right-foot,false
2026,Switzerland vs Bosnia & Herzegovina,,Switzerland,Dan Ndoye,10,11.3,29.8,0.0221,miss,assisted,left-foot,false
2026,Switzerland vs Canada,,Switzerland,Johan Manzambi,57,12.6,64.4,0.0888,goal,assisted,right-foot,true
2026,Switzerland vs Canada,,Switzerland,Breel Embolo,11,13.9,53.9,0.587,save,assisted,right-foot,false
2026,Switzerland vs Canada,,Canada,Alistair Johnston,90,8.8,55.4,0.1089,save,assisted,head,false
2026,Switzerland vs Canada,,Canada,Promise David,90,5.4,45.4,0.1553,save,throw-in-set-piece,head,false
2026,Switzerland vs Canada,,Canada,Promise David,90,9.4,62.7,0.0445,save,throw-in-set-piece,right-foot,false
2026,Switzerland vs Canada,,Switzerland,Rubén Vargas,46,8.6,45.3,0.2813,goal,assisted,right-foot,true
2026,Switzerland vs Canada,,Canada,Luc De Fougerolles,20,13.2,57.7,0.0258,save,set-piece,right-foot,false
2026,Switzerland vs Canada,,Canada,Promise David,76,11.4,46.8,0.3418,goal,assisted,right-foot,true
2026,Switzerland vs Canada,,Canada,Cyle Larin,33,10.8,34.2,0.1253,save,fast-break,right-foot,false
2026,Switzerland vs Canada,,Canada,Ali Ahmed,41,13.5,33.8,0.0657,save,assisted,right-foot,false
2026,Switzerland vs Canada,,Switzerland,Breel Embolo,17,12.5,32.2,0.036,save,fast-break,left-foot,false
2026,Switzerland vs Canada,,Canada,Derek Cornelius,61,9.4,63.9,0.0224,block,corner,left-foot,false
2026,Switzerland vs Canada,,Switzerland,Johan Manzambi,11,14.1,38.5,0.0744,block,regular,right-foot,false
2026,Switzerland vs Canada,,Canada,Liam Millar,61,13.9,47.7,0.0208,block,throw-in-set-piece,head,false
2026,Switzerland vs Canada,,Switzerland,Granit Xhaka,38,27.7,44.1,0.0384,miss,free-kick,left-foot,false
2026,Switzerland vs Canada,,Canada,Jonathan David,68,7.9,38.7,0.175,block,assisted,left-foot,false
2026,Switzerland vs Canada,,Canada,Alistair Johnston,40,22.7,58.2,0.0204,miss,set-piece,right-foot,false
2026,Switzerland vs Canada,,Canada,Jonathan David,44,16.9,35.2,0.0455,miss,assisted,left-foot,false
2026,Switzerland vs Canada,,Canada,Derek Cornelius,90,4.9,54.6,0.1935,miss,throw-in-set-piece,head,false
2026,Switzerland vs Colombia,Round of 16,Switzerland,Cédric Itten,129,11.5,50,0.7884,goal,shootout,right-foot,true
2026,Switzerland vs Colombia,Round of 16,Colombia,Luis Díaz,105,12,37.4,0.0856,block,assisted,right-foot,false
2026,Switzerland vs Colombia,Round of 16,Colombia,Jhon Lucumí,99,8,47.5,0.1079,post,corner,head,false
2026,Switzerland vs Colombia,Round of 16,Switzerland,Rubén Vargas,131,11.5,50,0.7884,goal,shootout,right-foot,true
2026,Switzerland vs Colombia,Round of 16,Colombia,Gustavo Puerta,39,20.1,45.4,0.0483,miss,regular,right-foot,false
2026,Switzerland vs Colombia,Round of 16,Colombia,Cucho Hernández,117,10.5,42.6,0.0296,miss,set-piece,head,false
2026,Switzerland vs Colombia,Round of 16,Switzerland,Fabian Rieder,30,10.7,31.9,0.0436,save,regular,left-foot,false
2026,Switzerland vs Colombia,Round of 16,Switzerland,Granit Xhaka,114,18.7,34,0.0505,miss,assisted,left-foot,false
2026,Switzerland vs Colombia,Round of 16,Switzerland,Fabian Rieder,61,20.5,27.7,0.0192,block,regular,left-foot,false
2026,Switzerland vs Colombia,Round of 16,Colombia,Luis Javier Suárez,63,19.7,51.4,0.0735,miss,assisted,right-foot,false
2026,Switzerland vs Colombia,Round of 16,Colombia,Jhon Arias,2,12.3,37.8,0.0397,block,throw-in-set-piece,right-foot,false
2026,Switzerland vs Colombia,Round of 16,Colombia,Cucho Hernández,128,11.5,50,0.7884,save,shootout,right-foot,false
2026,Switzerland vs Colombia,Round of 16,Colombia,Jaminton Campaz,101,29.6,73,0.0154,save,assisted,left-foot,false
2026,Switzerland vs Colombia,Round of 16,Colombia,Richard Ríos,100,30.1,46,0.0184,miss,assisted,right-foot,false
2026,Switzerland vs Colombia,Round of 16,Colombia,Gustavo Puerta,21,16.3,36,0.0609,save,assisted,right-foot,false
2026,Switzerland vs Colombia,Round of 16,Switzerland,Dan Ndoye,32,11.6,26.8,0.0185,save,assisted,left-foot,false
2026,Switzerland vs Colombia,Round of 16,Switzerland,Zeki Amdouni,125,11.5,50,0.7884,goal,shootout,right-foot,true
2026,Switzerland vs Colombia,Round of 16,Colombia,Juan Fernando Quintero,122,11.5,50,0.7884,goal,shootout,left-foot,true
2026,Switzerland vs Colombia,Round of 16,Colombia,Jaminton Campaz,126,11.5,50,0.7884,goal,shootout,left-foot,true
2026,Switzerland vs Colombia,Round of 16,Switzerland,Granit Xhaka,123,11.5,50,0.7884,goal,shootout,left-foot,true
2026,Switzerland vs Colombia,Round of 16,Colombia,Davinson Sánchez,93,8.6,63.6,0.0514,miss,set-piece,right-foot,false
2026,Switzerland vs Colombia,Round of 16,Colombia,Juan Fernando Quintero,112,21.4,69.9,0.0203,miss,assisted,left-foot,false
2026,Switzerland vs Colombia,Round of 16,Colombia,Luis Díaz,130,11.5,50,0.7884,goal,shootout,right-foot,true
2026,Switzerland vs Colombia,Round of 16,Switzerland,Fabian Rieder,53,21.9,31.9,0.0627,miss,free-kick,left-foot,false
2026,Switzerland vs Colombia,Round of 16,Colombia,Jaminton Campaz,115,7.8,66.6,0.3031,miss,assisted,left-foot,false
2026,Switzerland vs Colombia,Round of 16,Colombia,Luis Díaz,33,12,34.2,0.0603,block,assisted,right-foot,false
2026,Switzerland vs Colombia,Round of 16,Switzerland,Djibril Sow,47,13.9,56.8,0.1443,miss,regular,left-foot,false
2026,Switzerland vs Colombia,Round of 16,Switzerland,Manuel Akanji,127,11.5,50,0.7884,miss,shootout,right-foot,false
2026,Switzerland vs Colombia,Round of 16,Switzerland,Dan Ndoye,90,6.3,73.6,0.0125,miss,assisted,right-foot,false
2026,Switzerland vs Colombia,Round of 16,Colombia,Luis Díaz,60,14.4,38.8,0.0778,save,regular,left-foot,false
2026,Switzerland vs Colombia,Round of 16,Colombia,Davinson Sánchez,124,11.5,50,0.7884,post,shootout,right-foot,false
2026,Switzerland vs Colombia,Round of 16,Colombia,Luis Javier Suárez,39,19.6,46.1,0.0377,block,assisted,right-foot,false
2026,Tunisia vs Japan,,Japan,Takehiro Tomiyasu,10,1.3,56.9,0.2569,save,corner,right-foot,false
2026,Tunisia vs Japan,,Japan,Ayase Ueda,10,14.3,72.1,0.0219,save,corner,right-foot,false
2026,Tunisia vs Japan,,Japan,Ayase Ueda,63,24,45,0.0205,block,assisted,right-foot,false
2026,Tunisia vs Japan,,Tunisia,Hannibal Mejbri,3,20.6,20.1,0.0142,miss,throw-in-set-piece,right-foot,false
2026,Tunisia vs Japan,,Japan,Ayase Ueda,10,12.9,71.4,0.0385,save,corner,right-foot,false
2026,Tunisia vs Japan,,Japan,Ayase Ueda,6,14.4,51.3,0.1111,miss,assisted,left-foot,false
2026,Tunisia vs Japan,,Tunisia,Omar Rekik,45,12.6,41.4,0.0118,miss,set-piece,head,false
2026,Tunisia vs Japan,,Japan,Junya Ito,85,7.4,32.3,0.0462,block,fast-break,right-foot,false
2026,Tunisia vs Japan,,Japan,Ayase Ueda,83,5.8,47,0.2158,goal,assisted,head,true
2026,Tunisia vs Japan,,Japan,Keito Nakamura,66,19.7,30.3,0.0153,block,assisted,right-foot,false
2026,Tunisia vs Japan,,Japan,Daichi Kamada,4,1.8,47.8,0.8378,goal,assisted,left-foot,true
2026,Tunisia vs Japan,,Tunisia,Sebastian Tounekti,49,9.6,68.8,0.0321,miss,assisted,right-foot,false
2026,Tunisia vs Japan,,Tunisia,Ismael Gharbi,75,11.4,31.8,0.0314,block,corner,left-foot,false
2026,Tunisia vs Japan,,Japan,Ao Tanaka,48,27.7,49.7,0.0271,miss,assisted,right-foot,false
2026,Tunisia vs Japan,,Japan,Junya Ito,69,10.8,55.5,0.5904,goal,assisted,right-foot,true
2026,Tunisia vs Japan,,Japan,Takehiro Tomiyasu,10,1.4,57.5,0.14,miss,corner,right-foot,false
2026,Tunisia vs Japan,,Japan,Ayase Ueda,31,16.9,73,0.0294,goal,fast-break,right-foot,true
2026,Tunisia vs Netherlands,,Netherlands,Brian Brobbey,7,6.2,55.3,0.3831,goal,set-piece,right-foot,true
2026,Tunisia vs Netherlands,,Netherlands,Denzel Dumfries,44,14.5,67.8,0.0706,save,assisted,left-foot,false
2026,Tunisia vs Netherlands,,Netherlands,Virgil van Dijk,78,10.7,53.4,0.037,save,set-piece,head,false
2026,Tunisia vs Netherlands,,Netherlands,Denzel Dumfries,30,16.4,60,0.0649,block,assisted,right-foot,false
2026,Tunisia vs Netherlands,,Netherlands,Ryan Gravenberch,28,13.9,64.1,0.0318,block,assisted,right-foot,false
2026,Tunisia vs Netherlands,,Tunisia,Anis Ben Slimane,12,8.5,48.3,0.0403,save,corner,head,false
2026,Tunisia vs Netherlands,,Netherlands,Frenkie de Jong,11,14.8,48.3,0.1085,block,regular,left-foot,false
2026,Tunisia vs Netherlands,,Netherlands,Donyell Malen,31,18.7,52.2,0.047,miss,corner,right-foot,false
2026,Tunisia vs Netherlands,,Netherlands,Brian Brobbey,42,10.7,58.9,0.0809,block,assisted,right-foot,false
2026,Tunisia vs Netherlands,,Tunisia,Hazem Mastouri,65,26.6,71.8,0.011,save,assisted,right-foot,false
2026,Tunisia vs Netherlands,,Tunisia,Ismael Gharbi,2,10.5,46.8,0.15,miss,assisted,right-foot,false
2026,Tunisia vs Netherlands,,Netherlands,Ellyes Skhiri,3,4.6,49.8,,goal,regular,left-foot,false
2026,Tunisia vs Netherlands,,Netherlands,Ryan Gravenberch,39,27.5,53.2,0.0289,miss,assisted,right-foot,false
2026,Tunisia vs Netherlands,,Tunisia,Elias Achouri,90,15.6,51.4,0.0372,block,corner,right-foot,false
2026,Tunisia vs Netherlands,,Tunisia,Hannibal Mejbri,76,23.5,67.3,0.0212,save,assisted,left-foot,false
2026,Tunisia vs Netherlands,,Netherlands,Cody Gakpo,30,7.3,37.6,0.0496,miss,assisted,head,false
2026,Tunisia vs Netherlands,,Tunisia,Ali Abdi,9,20,34.2,0.0353,miss,assisted,right-foot,false
2026,Tunisia vs Netherlands,,Tunisia,Hazem Mastouri,90,54.8,46.8,0.0115,miss,fast-break,right-foot,false
2026,Tunisia vs Netherlands,,Netherlands,Tijjani Reijnders,68,19.1,51.9,0.0402,save,assisted,right-foot,false
2026,Tunisia vs Netherlands,,Netherlands,Jan Paul van Hecke,17,8.7,52.9,0.0676,miss,set-piece,head,false
2026,Tunisia vs Netherlands,,Netherlands,Jan Paul van Hecke,62,4.4,39.9,0.039,goal,corner,head,true
2026,Tunisia vs Netherlands,,Tunisia,Hazem Mastouri,54,7.9,50.3,0.0652,goal,corner,head,true
2026,Tunisia vs Netherlands,,Netherlands,Denzel Dumfries,51,9.8,53.6,0.1848,save,regular,right-foot,false
2026,Tunisia vs Netherlands,,Tunisia,Ismael Gharbi,32,31.2,46.7,0.0092,miss,set-piece,right-foot,false
2026,Tunisia vs Netherlands,,Netherlands,Donyell Malen,29,22.5,35.8,0.0198,miss,corner,right-foot,false
2026,Tunisia vs Netherlands,,Netherlands,Cody Gakpo,61,13.4,43.7,0.0772,block,assisted,right-foot,false
2026,Tunisia vs Netherlands,,Netherlands,Tijjani Reijnders,19,4.4,61.9,0.0783,save,assisted,right-foot,false
2026,Tunisia vs Netherlands,,Netherlands,Denzel Dumfries,66,7.6,63.9,0.0337,miss,regular,head,false
2026,Tunisia vs Netherlands,,Netherlands,Nathan Aké,80,8.3,48.5,0.1193,miss,set-piece,head,false
2026,Tunisia vs Netherlands,,Netherlands,Tijjani Reijnders,66,15.3,34.9,0.1214,post,regular,right-foot,false
2026,Tunisia vs Netherlands,,Tunisia,Elias Achouri,77,20.9,39.3,0.0497,miss,corner,right-foot,false
2026,Türkiye vs Paraguay,,Türkiye,Hakan Çalhanoğlu,45,26.1,44.5,0.0251,block,assisted,right-foot,false
2026,Türkiye vs Paraguay,,Türkiye,Kenan Yıldız,62,12.5,31.5,0.0391,miss,assisted,right-foot,false
2026,Türkiye vs Paraguay,,Türkiye,İsmail Yüksek,45,24.6,48.9,0.0454,miss,regular,left-foot,false
2026,Türkiye vs Paraguay,,Türkiye,Can Uzun,90,18.7,35.1,0.0662,block,assisted,right-foot,false
2026,Türkiye vs Paraguay,,Türkiye,Merih Demiral,65,26.5,60,0.0273,miss,assisted,right-foot,false
2026,Türkiye vs Paraguay,,Türkiye,Hakan Çalhanoğlu,90,24.7,52.1,0.033,miss,set-piece,right-foot,false
2026,Türkiye vs Paraguay,,Türkiye,Hakan Çalhanoğlu,57,4.5,35.9,0.0769,miss,assisted,left-foot,false
2026,Türkiye vs Paraguay,,Türkiye,Mert Müldür,35,8.8,45.8,0.06,block,set-piece,head,false
2026,Türkiye vs Paraguay,,Paraguay,Julio Enciso,60,7.6,59.7,0.0941,miss,throw-in-set-piece,left-foot,false
2026,Türkiye vs Paraguay,,Türkiye,Hakan Çalhanoğlu,21,21.6,31.1,0.0064,block,corner,right-foot,false
2026,Türkiye vs Paraguay,,Türkiye,Deniz Gül,62,7.4,48.5,0.1503,save,assisted,head,false
2026,Türkiye vs Paraguay,,Türkiye,Kenan Yıldız,30,18.8,48.1,0.0399,save,corner,right-foot,false
2026,Türkiye vs Paraguay,,Türkiye,Mert Müldür,75,7.9,52.1,0.0828,block,corner,head,false
2026,Türkiye vs Paraguay,,Paraguay,Gustavo Gómez,89,9.8,51.2,0.0533,block,set-piece,head,false
2026,Türkiye vs Paraguay,,Türkiye,Abdülkerim Bardakcı,74,22.5,23.6,0.0146,save,assisted,left-foot,false
2026,Türkiye vs Paraguay,,Türkiye,Barış Alper Yılmaz,73,19.5,73,0.0249,miss,fast-break,right-foot,false
2026,Türkiye vs Paraguay,,Türkiye,Kenan Yıldız,36,12.8,30.1,0.022,miss,assisted,right-foot,false
2026,Türkiye vs Paraguay,,Paraguay,Matías Galarza,90,25.6,49.7,0.0608,block,fast-break,left-foot,false
2026,Türkiye vs Paraguay,,Türkiye,Can Uzun,89,13.5,47.4,0.1724,save,assisted,right-foot,false
2026,Türkiye vs Paraguay,,Türkiye,Can Uzun,82,18.1,35.6,0.047,miss,assisted,right-foot,false
2026,Türkiye vs Paraguay,,Türkiye,Hakan Çalhanoğlu,23,8.6,8,0.0248,block,free-kick,right-foot,false
2026,Türkiye vs Paraguay,,Türkiye,Abdülkerim Bardakcı,45,26.3,33.6,0.0215,block,assisted,left-foot,false
2026,Türkiye vs Paraguay,,Paraguay,Juan Cáceres,37,7.7,71.6,0.0528,save,assisted,right-foot,false
2026,Türkiye vs Paraguay,,Türkiye,Mert Müldür,78,9.9,41.7,0.0558,miss,assisted,head,false
2026,Türkiye vs Paraguay,,Türkiye,Merih Demiral,80,9.8,57.9,0.1938,miss,assisted,right-foot,false
2026,Türkiye vs Paraguay,,Türkiye,Merih Demiral,47,30.3,65.4,0.0161,save,assisted,right-foot,false
2026,Türkiye vs Paraguay,,Paraguay,Matías Galarza,2,24,48.5,0.0298,goal,assisted,left-foot,true
2026,Türkiye vs Paraguay,,Türkiye,Kenan Yıldız,90,13.8,28,0.0296,block,assisted,right-foot,false
2026,Türkiye vs Paraguay,,Türkiye,Arda Güler,86,20.3,66,0.0352,block,assisted,left-foot,false
2026,Türkiye vs Paraguay,,Türkiye,Kenan Yıldız,15,8.3,29.7,0.0478,block,regular,right-foot,false
2026,Türkiye vs Paraguay,,Paraguay,Diego Gómez,11,27.7,49.9,0.0232,miss,regular,right-foot,false
2026,Türkiye vs Paraguay,,Türkiye,Merih Demiral,59,25,71.4,0.0199,save,assisted,right-foot,false
2026,Türkiye vs Paraguay,,Türkiye,Deniz Gül,89,3.9,41.9,0.4384,miss,regular,left-foot,false
2026,Türkiye vs Paraguay,,Türkiye,Kenan Yıldız,48,6.3,29.1,0.0258,miss,throw-in-set-piece,left-foot,false
